endDate,TVL (ETH),TVL (USD)
2021-11-19T13:59:00+00:00,460969.412660659108191193000000000000000000,1938703668.5210607
2021-11-19T15:58:00+00:00,460984.312660659108191193000000000000000000,1949336703.8893695
2021-11-19T16:40:00+00:00,461008.312660659108191193000000000000000000,1951259174.0843792
2021-11-19T17:39:00+00:00,463507.274760659108191193000000000000000000,1980483153.7428393
2021-11-19T18:56:00+00:00,463319.574760659108191193000000000000000000,1975400072.558051
2021-11-19T19:38:00+00:00,464206.674760659108191193000000000000000000,1982157859.1612668
2021-11-19T20:37:00+00:00,464934.424760659108191193000000000000000000,1986385836.3474398
2021-11-19T22:44:00+00:00,478039.424760659108191193000000000000000000,2050315873.1927147
2021-11-20T01:57:00+00:00,478532.924760659108191193000000000000000000,2073334817.78126
2021-11-20T02:37:00+00:00,478548.924760659108191193000000000000000000,2067125578.9284
2021-11-20T03:52:00+00:00,478567.124760659108191193000000000000000000,2052234615.4398868
2021-11-20T04:14:00+00:00,478647.124760659108191193000000000000000000,2049543055.8689044
2021-11-20T05:54:00+00:00,478647.124760659108191193000000000000000000,2050036062.4074075
2021-11-20T08:40:00+00:00,478647.124760659108191193000000000000000000,2061384785.735483
2021-11-20T10:53:00+00:00,478712.824760659108191193000000000000000000,2058311958.366911
2021-11-20T11:41:00+00:00,478752.824760659108191193000000000000000000,2065138609.831084
2021-11-20T13:56:00+00:00,478755.324760659108191193000000000000000000,2058753222.6422818
2021-11-20T14:58:00+00:00,482081.724760659108191193000000000000000000,2072035461.193789
2021-11-20T15:55:00+00:00,482081.724760659108191193000000000000000000,2038492214.7849424
2021-11-20T16:35:00+00:00,482312.724760659108191193000000000000000000,2046645816.2493806
2021-11-20T17:50:00+00:00,482358.724760659108191193000000000000000000,2049146687.3537369
2021-11-20T18:23:00+00:00,482357.524760659108191193000000000000000000,2081560838.7769008
2021-11-20T20:13:00+00:00,482357.524760659108191193000000000000000000,2122744524.2409658
2021-11-20T21:53:00+00:00,482385.019126664135215493000000000000000000,2135600485.1269937
2021-11-20T22:31:00+00:00,482385.019126664135215493000000000000000000,2132691703.4616601
2021-11-20T23:58:00+00:00,482385.019126664135215493000000000000000000,2130250835.264879
2021-11-21T00:34:00+00:00,482385.396440257687731504000000000000000000,2124753307.9924743
2021-11-21T01:48:00+00:00,482382.896440257687731504000000000000000000,2115538430.6283941
2021-11-21T02:48:00+00:00,483650.896440257687731504000000000000000000,2107329830.40674
2021-11-21T03:54:00+00:00,483642.896440257687731504000000000000000000,2107662541.9680347
2021-11-21T04:17:00+00:00,483647.396440257687731504000000000000000000,2112083343.7806408
2021-11-21T05:35:00+00:00,483647.396440257687731504000000000000000000,2109215314.7197504
2021-11-21T06:02:00+00:00,483647.396440257687731504000000000000000000,2115701026.306014
2021-11-21T07:57:00+00:00,483701.246440257687731504000000000000000000,2107834595.63764
2021-11-21T09:50:00+00:00,483702.946440257687731504000000000000000000,2105781429.2098043
2021-11-21T10:49:00+00:00,483712.285397011404810103000000000000000000,2090759285.41721
2021-11-21T11:36:00+00:00,483637.960297011404810103000000000000000000,2092735308.862389
2021-11-21T12:38:00+00:00,483753.960297011404810103000000000000000000,2100575796.5600948
2021-11-21T15:00:00+00:00,483753.960297011404810103000000000000000000,2097286269.630075
2021-11-21T19:57:00+00:00,483587.960297011404810103000000000000000000,2108264579.34966
2021-11-21T20:56:00+00:00,483595.760297011404810103000000000000000000,2123633406.0226781
2021-11-21T21:28:00+00:00,483530.760297011404810103000000000000000000,2121786164.5669186
2021-11-21T22:51:00+00:00,483534.960297011404810103000000000000000000,2092603918.3765824
2021-11-21T23:36:00+00:00,483534.960297011404810103000000000000000000,2097908296.8910403
2021-11-22T00:40:00+00:00,483561.960297011404810103000000000000000000,2047043504.0469267
2021-11-22T01:54:00+00:00,483459.960297011404810103000000000000000000,2038523426.3911574
2021-11-22T02:00:00+00:00,483459.960297011404810103000000000000000000,2040906883.995422
2021-11-22T03:56:00+00:00,483609.960297011404810103000000000000000000,2016165088.3786376
2021-11-22T04:21:00+00:00,483619.960297011404810103000000000000000000,2023267629.6989741
2021-11-22T05:55:00+00:00,483634.960297011404810103000000000000000000,2023997799.794184
2021-11-22T06:56:00+00:00,483715.794497011404810103000000000000000000,2024819804.290655
2021-11-22T07:34:00+00:00,483697.794497011404810103000000000000000000,2036445106.4795375
2021-11-22T08:43:00+00:00,483712.794497011404810103000000000000000000,2036271239.610234
2021-11-22T09:19:00+00:00,483716.224497011404810103000000000000000000,2044673318.1111124
2021-11-22T10:07:00+00:00,483746.224497011404810103000000000000000000,2024840759.1883655
2021-11-22T13:21:00+00:00,483754.224497011404810103000000000000000000,2010613170.6501937
2021-11-22T14:27:00+00:00,483757.517464858716105703000000000000000000,2052225166.0404716
2021-11-22T15:50:00+00:00,484177.767464858716105703000000000000000000,2062485928.5137813
2021-11-22T16:44:00+00:00,484210.667464858716105703000000000000000000,2056926915.39072
2021-11-22T17:52:00+00:00,484235.181895883719689903000000000000000000,2037889235.9533699
2021-11-22T18:43:00+00:00,484310.181895883719689903000000000000000000,2020517863.3605318
2021-11-22T19:56:00+00:00,484409.517464858716105703000000000000000000,1970040222.482659
2021-11-22T20:59:00+00:00,484438.413904986526143245000000000000000000,1969712057.785258
2021-11-22T21:31:00+00:00,484299.913904986526143245000000000000000000,1970146578.7629025
2021-11-22T22:55:00+00:00,484292.913904986526143245000000000000000000,1990903954.4177043
2021-11-22T23:55:00+00:00,484282.913904986526143245000000000000000000,1984257225.9720404
2021-11-23T00:28:00+00:00,484289.913904986526143245000000000000000000,1994698140.2909977
2021-11-23T01:34:00+00:00,493546.713904986526143245000000000000000000,2044058263.9074748
2021-11-23T04:54:00+00:00,493546.713904986526143245000000000000000000,2064091325.0248783
2021-11-23T05:17:00+00:00,493546.713904986526143245000000000000000000,2055439451.130124
2021-11-23T06:23:00+00:00,493543.913904986526143245000000000000000000,2050438061.196545
2021-11-23T08:56:00+00:00,493545.113904986526143245000000000000000000,2038578222.0822685
2021-11-23T09:26:00+00:00,493539.113904986526143245000000000000000000,2035108536.187212
2021-11-23T10:57:00+00:00,493550.213904986526143245000000000000000000,2062654924.955998
2021-11-23T11:59:00+00:00,493674.483904986526143245000000000000000000,2041116900.6845229
2021-11-23T12:59:00+00:00,493745.983904986526143245000000000000000000,2042005015.4752088
2021-11-23T14:39:00+00:00,493662.926204986526143245000000000000000000,2077229924.2560802
2021-11-23T15:19:00+00:00,493662.926204986526143245000000000000000000,2122089074.3603272
2021-11-23T17:56:00+00:00,493267.526204986526143245000000000000000000,2133342589.4344702
2021-11-23T18:14:00+00:00,493117.526204986526143245000000000000000000,2129513243.390448
2021-11-23T19:42:00+00:00,493112.526204986526143245000000000000000000,2134250186.9183261
2021-11-23T21:41:00+00:00,495537.625712794415100145000000000000000000,2154696704.1243725
2021-11-23T22:41:00+00:00,495997.625712794415100145000000000000000000,2154668245.8352075
2021-11-23T23:24:00+00:00,495961.625712794415100145000000000000000000,2156570098.621916
2021-11-24T00:29:00+00:00,495962.625712794415100145000000000000000000,2158657489.9099092
2021-11-24T01:01:00+00:00,495959.162721286240367445000000000000000000,2161583455.2128267
2021-11-24T02:53:00+00:00,496142.162721286240367445000000000000000000,2110038042.4157312
2021-11-24T05:53:00+00:00,496145.140422473596595145000000000000000000,2120087722.4420803
2021-11-24T06:53:00+00:00,496195.140422473596595145000000000000000000,2118336445.6860073
2021-11-24T07:53:00+00:00,495836.699325592069478945000000000000000000,2118273879.9228485
2021-11-24T08:36:00+00:00,495849.018392785963157145000000000000000000,2135958899.5502365
2021-11-24T09:10:00+00:00,495869.018392785963157145000000000000000000,2135400423.4263258
2021-11-24T10:50:00+00:00,495876.018392785963157145000000000000000000,2122210513.4359741
2021-11-24T11:42:00+00:00,495976.018392785963157145000000000000000000,2133063901.3425903
2021-11-24T12:38:00+00:00,496014.018392785963157145000000000000000000,2132587471.3788636
2021-11-24T13:05:00+00:00,496019.018392785963157145000000000000000000,2116552833.0034893
2021-11-24T14:52:00+00:00,496138.018392785963157145000000000000000000,2084618150.5007846
2021-11-24T16:45:00+00:00,496537.018392785963157145000000000000000000,2102511523.8314934
2021-11-24T17:21:00+00:00,496537.018392785963157145000000000000000000,2103638662.8632448
2021-11-24T18:25:00+00:00,496505.018392785963157145000000000000000000,2111318080.0127473
2021-11-24T20:20:00+00:00,496511.518392785963157145000000000000000000,2102373757.2153897
2021-11-24T21:58:00+00:00,496511.518392785963157145000000000000000000,2120213416.0712426
2021-11-24T23:24:00+00:00,496511.518392785963157145000000000000000000,2119394172.0658944
2021-11-25T01:36:00+00:00,496218.526592785963157145000000000000000000,2151573758.194724
2021-11-25T02:56:00+00:00,496283.526592785963157145000000000000000000,2138252462.830816
2021-11-25T04:43:00+00:00,495204.526592785963157145000000000000000000,2126962866.2592068
2021-11-25T05:21:00+00:00,495189.526592785963157145000000000000000000,2123437064.6683233
2021-11-25T06:33:00+00:00,495689.526592785963157145000000000000000000,2121531346.2360601
2021-11-25T07:00:00+00:00,495689.826592785963157145000000000000000000,2125681554.0726416
2021-11-25T08:40:00+00:00,495696.826592785963157145000000000000000000,2130911432.0936
2021-11-25T09:34:00+00:00,495986.826592785963157145000000000000000000,2127619810.4302762
2021-11-25T11:50:00+00:00,496017.826592785963157145000000000000000000,2173594757.7339816
2021-11-25T12:44:00+00:00,496057.826592785963157145000000000000000000,2197461763.132053
2021-11-25T14:57:00+00:00,496057.426592785963157145000000000000000000,2222441443.195266
2021-11-25T15:59:00+00:00,496157.461738624550212745000000000000000000,2221158032.1145353
2021-11-25T16:17:00+00:00,496420.520881494039457614000000000000000000,2233470386.523974
2021-11-25T17:43:00+00:00,496219.520881494039457614000000000000000000,2239136003.8304453
2021-11-25T18:58:00+00:00,496811.916832133877024047000000000000000000,2234893503.5118494
2021-11-25T19:17:00+00:00,496827.266832133877024047000000000000000000,2237854089.719312
2021-11-25T20:54:00+00:00,496827.266832133877024047000000000000000000,2241952914.670677
2021-11-25T21:49:00+00:00,496836.605717293890254647000000000000000000,2237463906.919376
2021-11-25T22:54:00+00:00,496836.605717293890254647000000000000000000,2245149969.2098227
2021-11-25T23:58:00+00:00,506770.445442133877024047000000000000000000,2277760850.310941
2021-11-26T00:51:00+00:00,506786.587404196481577825000000000000000000,2273252052.192012
2021-11-26T01:25:00+00:00,506765.775742133877024047000000000000000000,2290925907.08195
2021-11-26T03:57:00+00:00,506876.052542133877024047000000000000000000,2249526058.703041
2021-11-26T04:48:00+00:00,506912.577806311656984447000000000000000000,2238759123.3784633
2021-11-26T05:03:00+00:00,506912.577806311656984447000000000000000000,2245465576.7828407
2021-11-26T07:44:00+00:00,506917.577806311656984447000000000000000000,2212877717.4525604
2021-11-26T08:43:00+00:00,506919.218906311656984447000000000000000000,2098006848.0563083
2021-11-26T09:53:00+00:00,507395.359562833283498947000000000000000000,2072907928.0044034
2021-11-26T10:37:00+00:00,507129.359562833283498947000000000000000000,2064244701.6325345
2021-11-26T11:50:00+00:00,506987.359562833283498947000000000000000000,2043128639.7966444
2021-11-26T12:54:00+00:00,507437.093462833283498947000000000000000000,2051735623.1110775
2021-11-26T13:39:00+00:00,508111.093462833283498947000000000000000000,2062478820.5859213
2021-11-26T14:55:00+00:00,508325.535362833283498947000000000000000000,2088602876.4434557
2021-11-26T15:53:00+00:00,508564.535362833283498947000000000000000000,2075299299.4551136
2021-11-26T16:59:00+00:00,508564.535362833283498947000000000000000000,2077028418.8753474
2021-11-26T17:22:00+00:00,508264.535362833283498947000000000000000000,2077226329.5743635
2021-11-26T18:58:00+00:00,507075.472581790507283147000000000000000000,2057494225.283696
2021-11-26T19:46:00+00:00,506767.472581790507283147000000000000000000,2073469520.1167507
2021-11-26T20:53:00+00:00,508316.149567718917703147000000000000000000,2088564312.1823478
2021-11-26T21:58:00+00:00,508335.099567718917703147000000000000000000,2078394138.1455626
2021-11-26T22:58:00+00:00,508561.099567718917703147000000000000000000,2070860797.4397514
2021-11-26T23:56:00+00:00,508460.099567718917703147000000000000000000,2055516052.3154476
2021-11-27T00:59:00+00:00,508286.099567718917703147000000000000000000,2073258337.24876
2021-11-27T01:41:00+00:00,507926.099567718917703147000000000000000000,2080053883.688727
2021-11-27T02:58:00+00:00,507679.099567718917703147000000000000000000,2091257130.8943262
2021-11-27T03:59:00+00:00,507669.292567718917703147000000000000000000,2092754971.3660562
2021-11-27T05:49:00+00:00,507751.292567718917703147000000000000000000,2097022993.3305306
2021-11-27T08:10:00+00:00,507751.292567718917703147000000000000000000,2113357352.4124336
2021-11-27T09:50:00+00:00,508195.292567718917703147000000000000000000,2103755724.830883
2021-11-27T10:25:00+00:00,508195.331221022647951628000000000000000000,2101504579.5251093
2021-11-27T11:54:00+00:00,508223.624591494886542808000000000000000000,2095970132.4140298
2021-11-27T12:28:00+00:00,508073.561672587661888808000000000000000000,2097774767.3187137
2021-11-27T13:56:00+00:00,508463.740691494886542808000000000000000000,2109895715.1863928
2021-11-27T14:57:00+00:00,508460.913087916829266431000000000000000000,2098087688.720326
2021-11-27T15:28:00+00:00,508463.613087916829266431000000000000000000,2102822456.8309124
2021-11-27T17:10:00+00:00,508458.443087916829266431000000000000000000,2109070368.1753864
2021-11-27T18:59:00+00:00,508788.443087916829266431000000000000000000,2105687114.2169452
2021-11-27T20:51:00+00:00,508840.623933976813503131000000000000000000,2072375562.7208645
2021-11-27T21:03:00+00:00,508904.723933976813503131000000000000000000,2068504318.996521
2021-11-27T22:47:00+00:00,508904.813909838230753031000000000000000000,2097659841.503101
2021-11-27T23:59:00+00:00,508901.773509838230753031000000000000000000,2084716115.1830523
2021-11-28T00:39:00+00:00,510911.573509838230753031000000000000000000,2083328795.9538622
2021-11-28T01:48:00+00:00,510793.573509838230753031000000000000000000,2067253103.0946066
2021-11-28T02:17:00+00:00,511795.573509838230753031000000000000000000,2073964556.4011228
2021-11-28T03:51:00+00:00,511798.573509838230753031000000000000000000,2064851344.8254426
2021-11-28T04:49:00+00:00,515920.359409838230753031000000000000000000,2078968157.8886664
2021-11-28T05:56:00+00:00,515975.359409838230753031000000000000000000,2093384269.6760309
2021-11-28T06:51:00+00:00,515975.962986976321124554000000000000000000,2105770141.5846684
2021-11-28T07:45:00+00:00,515527.421515083324436841000000000000000000,2101155732.9658856
2021-11-28T09:16:00+00:00,515547.421515083324436841000000000000000000,2089446678.2358358
2021-11-28T10:59:00+00:00,515612.521515083324436841000000000000000000,2124658736.781128
2021-11-28T11:44:00+00:00,515612.521515083324436841000000000000000000,2117316414.4747531
2021-11-28T12:28:00+00:00,515628.601571283324436841000000000000000000,2111411466.572138
2021-11-28T13:51:00+00:00,515642.601571283324436841000000000000000000,2106229865.3601737
2021-11-28T14:35:00+00:00,515493.601571283324436841000000000000000000,2108430689.6587372
2021-11-28T17:53:00+00:00,515470.568722880366713141000000000000000000,2085666086.9323952
2021-11-28T18:54:00+00:00,515331.688722880366713141000000000000000000,2084671280.3906682
2021-11-28T19:56:00+00:00,515330.676822880366713141000000000000000000,2119756052.7364678
2021-11-28T20:41:00+00:00,515250.676822880366713141000000000000000000,2135198804.7540162
2021-11-28T21:56:00+00:00,515250.676822880366713141000000000000000000,2189825681.510778
2021-11-28T22:27:00+00:00,515261.389198713379164141000000000000000000,2187073339.9789667
2021-11-28T23:56:00+00:00,515261.550945514802873241000000000000000000,2213924305.947593
2021-11-29T00:36:00+00:00,515259.550945514802873241000000000000000000,2243460695.198809
2021-11-29T01:51:00+00:00,515257.195945514802873241000000000000000000,2234732289.679211
2021-11-29T04:59:00+00:00,514838.138264903235690641000000000000000000,2231262155.8076468
2021-11-29T05:15:00+00:00,514768.138264903235690641000000000000000000,2232194225.6394825
2021-11-29T06:51:00+00:00,514763.138264903235690641000000000000000000,2235286861.075985
2021-11-29T07:23:00+00:00,514760.388264903235690641000000000000000000,2243917746.504953
2021-11-29T08:41:00+00:00,514844.988264903235690641000000000000000000,2231420554.338213
2021-11-29T09:56:00+00:00,514952.994195514802873141000000000000000000,2212423446.141842
2021-11-29T10:58:00+00:00,514842.994195514802873141000000000000000000,2229748968.851181
2021-11-29T11:24:00+00:00,514925.650010877051922741000000000000000000,2225457166.782009
2021-11-29T12:49:00+00:00,514928.943604027269355941000000000000000000,2224302512.6602645
2021-11-29T13:55:00+00:00,514935.043604027269355941000000000000000000,2242655400.6051316
2021-11-29T16:50:00+00:00,515274.043604027269355941000000000000000000,2261058572.517524
2021-11-29T17:17:00+00:00,515274.043604027269355941000000000000000000,2288429929.7137694
2021-11-29T18:46:00+00:00,515282.243604027269355941000000000000000000,2287142072.1057076
2021-11-29T19:50:00+00:00,515326.743604027269355941000000000000000000,2263850997.7222357
2021-11-29T20:55:00+00:00,515335.243604027269355941000000000000000000,2275900803.090646
2021-11-29T22:28:00+00:00,515335.243604027269355941000000000000000000,2288382222.6907353
2021-11-29T23:23:00+00:00,515412.243604027269355941000000000000000000,2293234003.7122703
2021-11-30T00:55:00+00:00,515413.243604027269355941000000000000000000,2304005435.691159
2021-11-30T02:45:00+00:00,515547.243604027269355941000000000000000000,2305594294.5388784
2021-11-30T03:56:00+00:00,515547.243604027269355941000000000000000000,2284575433.417142
2021-11-30T04:31:00+00:00,515746.604843064899686041000000000000000000,2293767552.641386
2021-11-30T05:57:00+00:00,515772.352143064899686041000000000000000000,2266638967.34552
2021-11-30T07:14:00+00:00,515772.352143064899686041000000000000000000,2276418011.1421523
2021-11-30T08:48:00+00:00,515767.352143064899686041000000000000000000,2296789384.1958895
2021-11-30T10:17:00+00:00,515766.352143064899686041000000000000000000,2295887497.5931606
2021-11-30T11:36:00+00:00,515758.152143064899686041000000000000000000,2327688746.762952
2021-11-30T12:49:00+00:00,515758.152143064899686041000000000000000000,2377670869.2871366
2021-11-30T13:59:00+00:00,515744.152143064899686041000000000000000000,2393780065.198343
2021-11-30T14:46:00+00:00,515808.852143064899686041000000000000000000,2408332163.0100555
2021-11-30T15:55:00+00:00,515827.852143064899686041000000000000000000,2405862368.623426
2021-11-30T18:58:00+00:00,511958.330538486051215341000000000000000000,2398074255.2419333
2021-11-30T19:19:00+00:00,511958.330538486051215341000000000000000000,2384932284.8970103
2021-11-30T20:38:00+00:00,512009.830538486051215341000000000000000000,2376201782.840976
2021-11-30T21:43:00+00:00,512041.830538486051215341000000000000000000,2358121603.433806
2021-11-30T22:57:00+00:00,512042.010538486051215341000000000000000000,2381968228.823983
2021-11-30T23:55:00+00:00,512042.010538486051215341000000000000000000,2373094540.781351
2021-12-01T01:08:00+00:00,512109.010538486051215341000000000000000000,2409964519.233694
2021-12-01T02:43:00+00:00,512107.010538486051215341000000000000000000,2411389006.9432015
2021-12-01T03:10:00+00:00,512107.010538486051215341000000000000000000,2430884920.8344016
2021-12-01T07:58:00+00:00,512116.910538486051215341000000000000000000,2439151390.8655443
2021-12-01T08:31:00+00:00,512108.910538486051215341000000000000000000,2438304155.7468934
2021-12-01T10:34:00+00:00,508811.010538486051215341000000000000000000,2399303408.3043365
2021-12-01T11:48:00+00:00,509064.010538486051215341000000000000000000,2391852525.435393
2021-12-01T12:52:00+00:00,509064.010538486051215341000000000000000000,2383697319.9865665
2021-12-01T13:55:00+00:00,509129.010538486051215341000000000000000000,2388935143.2486844
2021-12-01T14:23:00+00:00,509119.010538486051215341000000000000000000,2406615745.195635
2021-12-01T15:13:00+00:00,509119.010538486051215341000000000000000000,2413493943.0280094
2021-12-01T16:21:00+00:00,509129.010538486051215341000000000000000000,2415995350.158805
2021-12-01T17:59:00+00:00,509255.710538486051215341000000000000000000,2386020873.1430745
2021-12-01T18:18:00+00:00,509235.710538486051215341000000000000000000,2383116185.820902
2021-12-01T19:24:00+00:00,509135.710538486051215341000000000000000000,2356290251.0863247
2021-12-01T20:44:00+00:00,509147.210538486051215341000000000000000000,2354658196.049442
2021-12-01T22:37:00+00:00,509147.550538486051215341000000000000000000,2318357548.097448
2021-12-01T23:19:00+00:00,509764.317349844362136241000000000000000000,2335872640.819498
2021-12-02T00:14:00+00:00,509784.317349844362136241000000000000000000,2337299920.9309545
2021-12-02T01:50:00+00:00,509785.189749844362136241000000000000000000,2347081600.719669
2021-12-02T02:38:00+00:00,509785.189749844362136241000000000000000000,2337574106.930834
2021-12-02T03:40:00+00:00,510496.258749844362136241000000000000000000,2297585406.792837
2021-12-02T05:52:00+00:00,510496.258749844362136241000000000000000000,2314870810.114107
2021-12-02T06:11:00+00:00,510468.258749844362136241000000000000000000,2307546240.265734
2021-12-02T07:38:00+00:00,510488.258749844362136241000000000000000000,2331680646.252852
2021-12-02T08:28:00+00:00,510488.258749844362136241000000000000000000,2345872219.8460975
2021-12-02T09:53:00+00:00,510496.258749844362136241000000000000000000,2335586748.2941756
2021-12-02T10:56:00+00:00,510483.258749844362136241000000000000000000,2326170113.471291
2021-12-02T11:57:00+00:00,510482.258749844362136241000000000000000000,2316639957.723019
2021-12-02T12:21:00+00:00,510482.258749844362136241000000000000000000,2307175616.645797
2021-12-02T13:07:00+00:00,510532.258749844362136241000000000000000000,2318209564.563531
2021-12-02T14:45:00+00:00,510602.941349844362136241000000000000000000,2342840324.030799
2021-12-02T15:47:00+00:00,510639.941349844362136241000000000000000000,2313735106.2532125
2021-12-02T16:53:00+00:00,510626.941349844362136241000000000000000000,2287557634.553168
2021-12-02T17:49:00+00:00,510760.441349844362136241000000000000000000,2302273119.802078
2021-12-02T18:53:00+00:00,510974.441349844362136241000000000000000000,2286539088.6187644
2021-12-02T19:51:00+00:00,511350.741349844362136241000000000000000000,2296046644.779417
2021-12-02T20:37:00+00:00,511361.628749844362136241000000000000000000,2314780684.8619204
2021-12-02T21:38:00+00:00,511366.628749844362136241000000000000000000,2323972122.015405
2021-12-02T22:10:00+00:00,511372.528749844362136241000000000000000000,2320107390.388619
2021-12-02T23:28:00+00:00,511377.528749844362136241000000000000000000,2319823248.971369
2021-12-03T00:46:00+00:00,511378.603485666582175841000000000000000000,2318334898.9022694
2021-12-03T02:19:00+00:00,511378.603485666582175841000000000000000000,2314888207.114776
2021-12-03T03:56:00+00:00,511370.603485666582175841000000000000000000,2301310899.4544754
2021-12-03T06:56:00+00:00,511368.103485666582175841000000000000000000,2344719914.4214435
2021-12-03T07:19:00+00:00,511368.733485666582175841000000000000000000,2336771019.2854414
2021-12-03T09:44:00+00:00,511368.733485666582175841000000000000000000,2333329507.7090826
2021-12-03T10:58:00+00:00,510358.733485666582175841000000000000000000,2338035015.4951963
2021-12-03T11:58:00+00:00,510470.733485666582175841000000000000000000,2356123612.769108
2021-12-03T13:14:00+00:00,510500.733485666582175841000000000000000000,2350457687.129376
2021-12-03T14:32:00+00:00,510500.733485666582175841000000000000000000,2345638560.205271
2021-12-03T15:54:00+00:00,510708.152049099269467098000000000000000000,2291195089.619395
2021-12-03T16:24:00+00:00,510853.152049099269467098000000000000000000,2247181713.4857416
2021-12-03T18:51:00+00:00,510214.233436761828841098000000000000000000,2211880744.7950497
2021-12-03T19:47:00+00:00,510253.961536761828841098000000000000000000,2160027480.1358814
2021-12-03T20:53:00+00:00,509254.723836761828841098000000000000000000,2141059635.426898
2021-12-03T21:22:00+00:00,509257.617496761828841098000000000000000000,2160250443.116564
2021-12-03T22:55:00+00:00,509257.617496761828841098000000000000000000,2141723650.9920316
2021-12-03T23:41:00+00:00,509257.617496761828841098000000000000000000,2165964313.5848775
2021-12-04T00:56:00+00:00,509245.617496761828841098000000000000000000,2132078996.5983925
2021-12-04T01:58:00+00:00,509274.787630770160016098000000000000000000,2128442676.4325354
2021-12-04T02:22:00+00:00,509052.203730770160016098000000000000000000,2116944494.4347808
2021-12-04T03:30:00+00:00,510558.673730770160016098000000000000000000,2102536779.8774219
2021-12-04T04:10:00+00:00,510258.723730770160016098000000000000000000,2095683604.2346463
2021-12-04T05:51:00+00:00,510941.259081426711928385000000000000000000,1963649446.9017391
2021-12-04T06:48:00+00:00,512379.905081426711928385000000000000000000,2008462618.531532
2021-12-04T07:58:00+00:00,509351.179341906711928385000000000000000000,1980082335.6444888
2021-12-04T08:33:00+00:00,509904.779768504653369585000000000000000000,2018427476.4268396
2021-12-04T09:41:00+00:00,509781.870268504653369585000000000000000000,2009529545.6862292
2021-12-04T10:43:00+00:00,510035.886268504653369585000000000000000000,1989588788.0270846
2021-12-04T11:51:00+00:00,509819.466968504653369585000000000000000000,1977599908.760169
2021-12-04T12:56:00+00:00,510229.766968504653369585000000000000000000,2000993588.6087332
2021-12-04T13:55:00+00:00,510168.404968504653369585000000000000000000,2027082733.5656579
2021-12-04T14:32:00+00:00,510523.704968504653369585000000000000000000,2032900287.9475358
2021-12-04T15:57:00+00:00,510620.172453839541516485000000000000000000,2067414272.8362792
2021-12-04T16:55:00+00:00,510600.172453839541516485000000000000000000,2043335088.1309488
2021-12-04T17:58:00+00:00,508611.904853839541516485000000000000000000,2051562410.01369
2021-12-04T18:01:00+00:00,508615.604853839541516485000000000000000000,2050875444.9839916
2021-12-04T19:40:00+00:00,508735.059593513070755485000000000000000000,2097743581.4808714
2021-12-04T20:57:00+00:00,508577.659593513070755485000000000000000000,2093086958.4932745
2021-12-04T21:32:00+00:00,508490.659593513070755485000000000000000000,2076284315.9720204
2021-12-05T00:50:00+00:00,508550.659593513070755485000000000000000000,2092924983.0373154
2021-12-05T01:52:00+00:00,508068.798493513070755485000000000000000000,2096952352.0222766
2021-12-05T02:56:00+00:00,507912.798493513070755485000000000000000000,2090792560.2306368
2021-12-05T03:46:00+00:00,508019.298493513070755485000000000000000000,2115763213.0148885
2021-12-05T04:44:00+00:00,509535.017530400555257385000000000000000000,2129407982.4616475
2021-12-05T05:40:00+00:00,509531.017530400555257385000000000000000000,2141925729.0128956
2021-12-05T06:44:00+00:00,509511.017530400555257385000000000000000000,2150365773.9361787
2021-12-05T08:23:00+00:00,509520.917530400555257385000000000000000000,2146550483.045474
2021-12-05T09:35:00+00:00,509521.517530400555257385000000000000000000,2141452700.3829944
2021-12-05T10:38:00+00:00,509550.517530400555257385000000000000000000,2149915925.584967
2021-12-05T11:36:00+00:00,509536.517530400555257385000000000000000000,2145179310.9940383
2021-12-05T12:49:00+00:00,509539.087414051426944085000000000000000000,2162213831.2689047
2021-12-05T13:57:00+00:00,509568.387414051426944085000000000000000000,2151367157.5588803
2021-12-05T14:12:00+00:00,509568.387414051426944085000000000000000000,2123539627.922199
2021-12-05T15:37:00+00:00,509717.387414051426944085000000000000000000,2070324209.633527
2021-12-05T16:28:00+00:00,509632.387414051426944085000000000000000000,2095042685.0965502
2021-12-05T17:33:00+00:00,509631.387414051426944085000000000000000000,2116860990.2156196
2021-12-05T18:16:00+00:00,509628.887414051426944085000000000000000000,2121207932.92801
2021-12-05T19:51:00+00:00,509704.887414051426944085000000000000000000,2109056883.1418622
2021-12-05T20:59:00+00:00,509369.887414051426944085000000000000000000,2113008916.5619612
2021-12-05T22:05:00+00:00,509313.887414051426944085000000000000000000,2108793778.2823834
2021-12-05T23:51:00+00:00,509177.887414051426944085000000000000000000,2134702834.0890398
2021-12-06T01:59:00+00:00,509396.046263804274526185000000000000000000,2112928954.2580962
2021-12-06T03:05:00+00:00,509405.046263804274526185000000000000000000,2120169272.8022666
2021-12-06T04:27:00+00:00,509433.681363804274526185000000000000000000,2138210330.4306
2021-12-06T05:53:00+00:00,509463.681363804274526185000000000000000000,2121024671.437858
2021-12-06T07:44:00+00:00,509416.681363804274526185000000000000000000,2064202240.3874576
2021-12-06T08:55:00+00:00,509422.181363804274526185000000000000000000,2066476172.9240859
2021-12-06T09:49:00+00:00,509695.181363804274526185000000000000000000,2030702056.8306007
2021-12-06T10:47:00+00:00,508695.181363804274526185000000000000000000,2022541519.391604
2021-12-06T11:41:00+00:00,508733.665995510555757185000000000000000000,2030874969.3273978
