hour,eoa,otherContract,stabilityPool,uniswapV2,uniswapV3,curve,d4,ohm,sushi,balancer,optimism,synthetix
2021-11-14T20:00:00+00:00,13410080.353523865552527409000000000000000000,7775226.675073194744911396000000000000000000,550317738.291412037300184116000000000000000000,21296.4198133514299297500000000000,1178639.229769914736352374000000,58823774.870558505329547891000000000000000000,6038856.051299681753444146000000000000000000,76679064.5613102472239766,43235044.01668509987827721800,4480494.8481067833938340,100.0000000000000000,0
2021-11-14T21:00:00+00:00,13435696.215179425361598809000000000000000000,7775361.775995618249911396000000000000000000,550317738.291412037300184116000000000000000000,21296.4198133514299297500000000000,1179781.788922236283280974000000,58778384.229773627045547891000000000000000000,5807514.391642967451444146000000000000000000,76679064.5613102472239766,43235044.01668509987827721800,4730333.6268180711188340,100.0000000000000000,0
2021-11-14T22:00:00+00:00,13415395.912064771898471409000000000000000000,7681240.637413945658675296000000000000000000,550591836.586057206533184116000000000000000000,21296.4198133514299297500000000000,1440867.878573735292731774000000,58362873.435973325965064391000000000000000000,5698741.665377019406444146000000000000000000,76679064.5613102472239766,43334964.01668509985827721800,5050215.9744632301968340,100.0000000000000000,0
2021-11-14T23:00:00+00:00,13471458.079087630445174209000000000000000000,7681706.671541847440168096000000000000000000,550715229.960197926404184116000000000000000000,21296.4198133514299297500000000000,1258422.458798531840028974000000,58104374.201737299709064391000000000000000000,5698741.665377019406444146000000000000000000,76679064.5613102472239766,43393841.25013499578927721800,5330215.9744632301968340,100.0000000000000000,0
2021-11-15T00:00:00+00:00,13618791.278557693475174209000000000000000000,7541100.569213566853586296000000000000000000,550901258.250197926904184116000000000000000000,21296.4198133514299297500000000000,1491702.143873968008599174000000,57216436.122065470690064391000000000000000000,5897777.054566394466444146000000000000000000,76679064.5613102472239766,43378385.39428372884827721800,5610090.9744632301968340,100.0000000000000000,0
2021-11-15T01:00:00+00:00,13410074.812870784930679809000000000000000000,7533251.830210208273636596000000000000000000,551059474.138586107295932516000000000000000000,21296.4198133514299297500000000000,1463762.066208574109599174000000,57196844.453847865030064391000000000000000000,5897777.054566394466444146000000000000000000,76679064.5613102472239766,43363090.53768528413627721800,5890090.9744632301968340,100.0000000000000000,0
2021-11-15T02:00:00+00:00,13369045.548056227403019109000000000000000000,7533911.764096962631779396000000000000000000,551099107.414278996586637516000000000000000000,21296.4198133514299297500000000000,1265608.065296746119585774000000,57256844.453847865030064391000000000000000000,5897777.054566394466444146000000000000000000,76679064.5613102472239766,43347846.92734191564827721800,6205229.2808332301968340,100.0000000000000000,0
2021-11-15T03:00:00+00:00,13315520.291434830228253409000000000000000000,7533911.764096962631779396000000000000000000,551099107.414278996586637516000000000000000000,21296.4198133514299297500000000000,1152084.229653377887351474000000,57279524.558022438441064391000000000000000000,5696895.591924787509444146000000000000000000,76679064.5613102472239766,43412058.35470278449527721800,6486268.3042041603028340,100.0000000000000000,0
2021-11-15T04:00:00+00:00,13349309.343968311679100009000000000000000000,7534665.703606440647676096000000000000000000,551099107.414278996586637516000000000000000000,21296.4198133514299297500000000000,1147688.151609338476513374000000,57195389.128858645308332591000000000000000000,5546823.112534290062193946000000000000000000,76679064.5613102472239766,43412058.35470278449527721800,6766268.3042041603028340,100.0000000000000000,0
2021-11-15T05:00:00+00:00,12324693.571672991298468109000000000000000000,7538629.797096414329129996000000000000000000,551099107.414278996586637516000000000000000000,21296.4198133514299297500000000000,1812870.150187210170513374000000,57072838.400512760461332591000000000000000000,5707360.743822888132193946000000000000000000,76679064.5613102472239766,43410257.52301002795490911800,7090539.7250240155028340,100.0000000000000000,0
2021-11-15T06:00:00+00:00,12701940.798213016640364109000000000000000000,7538522.151351967309242896000000000000000000,550799107.415163667966637516000000000000000000,21296.4198133514299297500000000000,1494964.532255642152280574000000,57092417.495897501878332591000000000000000000,5757730.606796016040193946000000000000000000,76679064.5613102472239766,43567053.33688717498019641800,7364575.7733020612758340,100.0000000000000000,0
2021-11-15T07:00:00+00:00,12750562.767110004172200009000000000000000000,7537421.731785585879795796000000000000000000,550799107.415163667966637516000000000000000000,21296.4198133514299297500000000000,1412294.112662891923751574000000,56922470.186142032695332591000000000000000000,5757730.606796016040193946000000000000000000,76679064.5613102472239766,43467816.46440381231256451800,7712978.4355601414668340,100.0000000000000000,0
2021-11-15T08:00:00+00:00,12649307.711052351854389809000000000000000000,7534752.246758171605605996000000000000000000,550799107.415163667966637516000000000000000000,21296.4198133514299297500000000000,1456143.010684843460751574000000,56840375.735241051189332591000000000000000000,5601856.889116186421193946000000000000000000,76679064.5613102472239766,43467816.46440381231256451800,8011022.2472040676468340,100.0000000000000000,0
2021-11-15T09:00:00+00:00,12650613.917346036377389809000000000000000000,7534867.932152055066247696000000000000000000,550799107.415163667966637516000000000000000000,21296.4198133514299297500000000000,1336315.085302118946751574000000,56751896.878216839664332591000000000000000000,5601856.889116186421193946000000000000000000,76679064.5613102472239766,43467816.46440381231256451800,8241022.2472040676468340,100.0000000000000000,0
2021-11-15T10:00:00+00:00,13029154.482956612827389809000000000000000000,7535182.899807773418976696000000000000000000,550799107.415163667966637516000000000000000000,21296.4198133514299297500000000000,1384937.980213134098564474000000,56068311.790901128152332591000000000000000000,5614449.422597901709193946000000000000000000,76679064.5613102472239766,43467816.46440381231256451800,8533481.0384356676468340,100.0000000000000000,0
2021-11-15T11:00:00+00:00,13240794.599536783118678209000000000000000000,7534764.319338243466265496000000000000000000,550799107.415163667966637516000000000000000000,21296.4198133514299297500000000000,1500689.059354564122564474000000,55805183.736483654777332591000000000000000000,5465020.288722861989193946000000000000000000,76679064.5613102472239766,43467816.46440381231256451800,8824890.8663971163668340,100.0000000000000000,0
2021-11-15T12:00:00+00:00,13101698.541180072464966909000000000000000000,7533376.361070722963843896000000000000000000,550799107.415163667966637516000000000000000000,21296.4198133514299297500000000000,1332077.340418975304976074000000,55816988.017081305096332591000000000000000000,5465020.288722861989193946000000000000000000,76679064.5613102472239766,43462182.98673626981128581800,9127815.7990268285228340,100.0000000000000000,0
2021-11-15T13:00:00+00:00,13113706.814350107561536109000000000000000000,7533626.558434860449609296000000000000000000,550799107.415163667966637516000000000000000000,21296.4198133514299297500000000000,1382021.647181758169406874000000,55537483.928850390559332591000000000000000000,5465020.288722861989193946000000000000000000,76679064.5613102472239766,43462182.98673626981128581800,9395290.7990268285228340,100.0000000000000000,0
2021-11-15T14:00:00+00:00,12959115.032814678177725009000000000000000000,7533511.914270371185233796000000000000000000,550799107.415163667966637516000000000000000000,21296.4198133514299297500000000000,1301172.294111662531717274000000,55447808.435257545120332591000000000000000000,5465020.288722861989193946000000000000000000,76679064.5613102472239766,43482182.98673626981128581800,9702531.1114342230558340,100.0000000000000000,0
2021-11-15T15:00:00+00:00,12984235.965463015280725009000000000000000000,7533513.533720356119233796000000000000000000,550878995.135163667966637516000000000000000000,21296.4198133514299297500000000000,1224472.716706333359717274000000,55197283.590059642229332591000000000000000000,5465020.288722861989193946000000000000000000,76679064.5613102472239766,43403210.82826426981628581800,10003717.4204111330768340,100.0000000000000000,0
2021-11-15T16:00:00+00:00,11657339.830700018341364409000000000000000000,7533606.914414182171233796000000000000000000,550878995.135163667966637516000000000000000000,21296.4198133514299297500000000000,2027671.536848662821011874000000,55530585.796495033545332591000000000000000000,5308257.506520201818193946000000000000000000,76679064.5613102472239766,43264031.60208105093035181800,10254961.1562884622438340,100.0000000000000000,0
2021-11-15T17:00:00+00:00,11805481.579052460666781509000000000000000000,7534053.553846538827731396000000000000000000,550878995.135163667966637516000000000000000000,21296.4198133514299297500000000000,1705688.564327383739594774000000,55530585.796495033545332591000000000000000000,5308257.506520201818193946000000000000000000,76679064.5613102472239766,43264031.60208105093035181800,10517800.1562884622438340,100.0000000000000000,0
2021-11-15T18:00:00+00:00,11718688.761425470466821109000000000000000000,7534654.339114554514701296000000000000000000,550881290.395163667966637516000000000000000000,21296.4198133514299297500000000000,1487807.454924012537111374000000,55734278.818192684880332591000000000000000000,5308257.506520201818193946000000000000000000,76679064.5613102472239766,43264031.60208105093035181800,10820800.1562884622438340,100.0000000000000000,0
2021-11-15T19:00:00+00:00,11766921.460127714169833109000000000000000000,7534653.425503786238689296000000000000000000,550881290.395163667966637516000000000000000000,21296.4198133514299297500000000000,1402474.683970257935111374000000,55734278.818192684880332591000000000000000000,5150934.428072691264193946000000000000000000,76679064.5613102472239766,43190162.66639084065935181800,11089093.1562884622438340,100.0000000000000000,0
2021-11-15T20:00:00+00:00,11837554.733453991763833109000000000000000000,7534652.789422158599689296000000000000000000,550881290.395163667966637516000000000000000000,21296.4198133514299297500000000000,1582449.019486507333111374000000,55535128.139669903958332591000000000000000000,5150934.428072691264193946000000000000000000,76679064.5613102472239766,42849834.31374966752835181800,11377965.2146915169438340,100.0000000000000000,0
2021-11-15T21:00:00+00:00,11780340.329188318385749709000000000000000000,7529698.073402114347158596000000000000000000,550881290.395163667966637516000000000000000000,21296.4198133514299297500000000000,1623113.889544566944081674000000,55469245.618939235790059291000000000000000000,5150934.428072691264193946000000000000000000,76679064.5613102472239766,42535388.07124710304846491800,11733965.2146915169438340,100.0000000000000000,0
2021-11-15T22:00:00+00:00,11929637.093738988174175409000000000000000000,7526749.525318609809801196000000000000000000,550903747.392896070753637516000000000000000000,21296.4198133514299297500000000000,1729178.604671180774081674000000,55070870.881338374929059291000000000000000000,5150934.428072691264193946000000000000000000,76679064.5613102472239766,42381945.65966074035446491800,11983965.2146915169438340,100.0000000000000000,0
2021-11-15T23:00:00+00:00,11688309.214578224259175409000000000000000000,7526394.441166772743569896000000000000000000,551224987.017335705119501816000000000000000000,21296.4198133514299297500000000000,1616191.351982631797081674000000,54869758.212563797649059291000000000000000000,5150934.428072691264193946000000000000000000,76679064.5613102472239766,42325734.04253847003146491800,12283965.2146915169438340,100.0000000000000000,0
2021-11-16T00:00:00+00:00,11907184.265275033805872709000000000000000000,7526391.405857441133155496000000000000000000,551224987.017335705119501816000000000000000000,21296.4198133514299297500000000000,1827005.261618835023081674000000,54350879.518589776551059291000000000000000000,5150934.428072691264193946000000000000000000,76679064.5613102472239766,42031454.86661117012118201800,12583965.2146915169438340,100.0000000000000000,0
2021-11-16T01:00:00+00:00,12747999.147032882720872709000000000000000000,7530300.058667058773074496000000000000000000,550935409.832703140202501816000000000000000000,21296.4198133514299297500000000000,2040899.950106620883081674000000,54526689.681196483471059291000000000000000000,5150934.428072691264193946000000000000000000,76679064.5613102472239766,41505543.23909914096718201800,12883965.2146915169438340,100.0000000000000000,0
2021-11-16T02:00:00+00:00,12542699.784449670283653609000000000000000000,7558905.461353106053748596000000000000000000,550475949.143330819687501816000000000000000000,21296.4198133514299297500000000000,2238641.964681669944081674000000,59336973.832336474513059291000000000000000000,5957037.434626127399193946000000000000000000,76679064.5613102472239766,41434963.81173576527618201800,13203965.2146915169438340,100.0000000000000000,0
2021-11-16T03:00:00+00:00,11864482.756594597853653609000000000000000000,7558907.409101270357748596000000000000000000,550475949.143330819687501816000000000000000000,21296.4198133514299297500000000000,2238641.964681669944081674000000,59553392.766912795215059291000000000000000000,5957037.434626127399193946000000000000000000,76679064.5613102472239766,41621759.95726635270018201800,13478965.2146915169438340,100.0000000000000000,0
2021-11-16T04:00:00+00:00,11702348.314258584820191909000000000000000000,7558822.119679143606806596000000000000000000,550901863.743611032125501816000000000000000000,21296.4198133514299297500000000000,1744655.731303901044538674000000,59059549.138825041532059291000000000000000000,5758993.533759988331193946000000000000000000,76679064.5613102472239766,41692203.09866135269518201800,13749965.2146915169438340,100.0000000000000000,0
2021-11-16T05:00:00+00:00,11906873.183044729103977109000000000000000000,7558465.861947009743426396000000000000000000,550901863.743611032125501816000000000000000000,21296.4198133514299297500000000000,1581841.737454259386538674000000,58836183.698298417311059291000000000000000000,5758993.533759988331193946000000000000000000,76679064.5613102472239766,41672264.65585123652418201800,14026965.2146915169438340,100.0000000000000000,0
2021-11-16T06:00:00+00:00,12193516.951608802317454609000000000000000000,7560611.319585502847485396000000000000000000,550654526.980217674470501816000000000000000000,21136.4198133514299297500000000000,1797033.350500470833538674000000,58673295.785589941350059291000000000000000000,5758993.533759988331193946000000000000000000,76679064.5613102472239766,41616318.16280347971592281800,14367889.1053560228288340,100.0000000000000000,0
2021-11-16T07:00:00+00:00,12584819.180736493967380409000000000000000000,7562712.650297962451722296000000000000000000,550697618.014594119064501816000000000000000000,21136.4198133514299297500000000000,2070293.317854948675701274000000,57967097.901757023086059291000000000000000000,5918596.992974775388193946000000000000000000,76679064.5613102472239766,41569060.72080913400992281800,14617889.1053560228288340,100.0000000000000000,0
2021-11-16T08:00:00+00:00,12495813.918707032790061109000000000000000000,7560990.590835306306371896000000000000000000,550680983.903776566628603716000000000000000000,21136.4198133514299297500000000000,2022215.425843328203041074000000,57796883.272140673158059291000000000000000000,5918596.992974775388193946000000000000000000,76679064.5613102472239766,41523024.23057913401092281800,14897889.1053560228288340,100.0000000000000000,0
2021-11-16T09:00:00+00:00,12983478.168031275380274209000000000000000000,7568681.804602000095213696000000000000000000,550187453.123776566628603716000000000000000000,21136.4198133514299297500000000000,2508017.623961573462041074000000,58676048.931613612316059291000000000000000000,5769238.746147827076193946000000000000000000,76679064.5613102472239766,41406173.93364247431892281800,15228183.5452654028188340,100.0000000000000000,0
2021-11-16T10:00:00+00:00,12901793.013037374620432027000000000000000000,7570025.694282774368831978000000000000000000,551134235.784981742528603716000000000000000000,20333.3312657329940998500000000000,2137684.354229274235041074000000,58039042.122158028301059291000000000000000000,5989741.931993483832193946000000000000000000,76679064.5613102472239766,41279269.81143728696042611800,15472947.9568524222058340,100.0000000000000000,0
2021-11-16T11:00:00+00:00,12484543.443056890061198927000000000000000000,7570665.976756692602579578000000000000000000,551034235.784981742528603716000000000000000000,20333.3312657329940998500000000000,2769348.553117485189075774000000,58493088.898199571303059291000000000000000000,5840368.644135586773193946000000000000000000,76679064.5613102472239766,41213111.22474434082704191800,15812947.9568524222058340,100.0000000000000000,0
2021-11-16T12:00:00+00:00,11911645.220865656884018727000000000000000000,7380632.779320403614552778000000000000000000,552341262.648563648163640516000000000000000000,20333.3312657329940998500000000000,2705349.287130145017038974000000,59493062.550773050350059291000000000000000000,5979171.189135822473193946000000000000000000,76679064.5613102472239766,41163324.13818168069122211800,16072947.9568524222058340,100.0000000000000000,0
2021-11-16T13:00:00+00:00,12468902.405371397427664128000000000000000000,7381629.384048234090682878000000000000000000,552320801.058266840480059315000000000000000000,20333.3312657329940998500000000000,2296692.919438939759038974000000,60192769.165256223374341791000000000000000000,5979171.189135822473193946000000000000000000,76679064.5613102472239766,41109967.97799612940757661800,16372947.9568524222058340,100.0000000000000000,0
2021-11-16T14:00:00+00:00,12292551.836090881589173628000000000000000000,7381629.384048234090682878000000000000000000,552330801.058266840480059315000000000000000000,20333.3312657329940998500000000000,1940209.565969456872038974000000,60192336.484301665715832291000000000000000000,6188583.696675400665193946000000000000000000,76679064.5613102472239766,41133822.07416110759957661800,16662947.9568524222058340,100.0000000000000000,0
2021-11-16T15:00:00+00:00,12205179.069126569440813228000000000000000000,7378050.443398863269824878000000000000000000,552067283.770077542030059315000000000000000000,20333.3312657329940998500000000000,2041406.104450747374038974000000,60192336.484301665715832291000000000000000000,6187286.220552876338025046000000000000000000,76679064.5613102472239766,41133822.07416110759957661800,16962947.9568524222058340,100.0000000000000000,0
2021-11-16T16:00:00+00:00,12127945.100378754623633328000000000000000000,7378063.153368022992961878000000000000000000,552067283.770077542030059315000000000000000000,20333.3312657329940998500000000000,1804010.074966362382038974000000,60093063.293114827388832291000000000000000000,6187286.220552876338025046000000000000000000,76679064.5613102472239766,41133822.07416110759957661800,17262947.9568524222058340,100.0000000000000000,0
2021-11-16T17:00:00+00:00,11827241.188667499313662628000000000000000000,7377993.192630372611531078000000000000000000,552067283.770077542030059315000000000000000000,20333.3312657329940998500000000000,1804010.074966362382038974000000,60093063.293114827388832291000000000000000000,6187286.220552876338025046000000000000000000,76679064.5613102472239766,41134595.94661001329097811800,17562947.9568524222058340,100.0000000000000000,0
2021-11-16T18:00:00+00:00,11838253.797943258465016728000000000000000000,7378274.577692368118070078000000000000000000,552067283.770077542030059315000000000000000000,20333.3312657329940998500000000000,1791247.212890739311335674000000,60093063.293114827388832291000000000000000000,6066704.254044546436025046000000000000000000,76679064.5613102472239766,41071926.73681701328997811800,17802947.9568524222058340,100.0000000000000000,0
2021-11-16T19:00:00+00:00,12166576.773539742423849628000000000000000000,7377597.221777420522990678000000000000000000,552067283.770077542030059315000000000000000000,20333.3312657329940998500000000000,1873726.135626541386267574000000,59097361.264396536045832291000000000000000000,5946083.435152762959025046000000000000000000,76679064.5613102472239766,40862585.22844866009132211800,18112947.9568524222058340,100.0000000000000000,0
2021-11-16T20:00:00+00:00,11949114.563147846000309428000000000000000000,7376942.475891829752380478000000000000000000,552143516.206320299347059315000000000000000000,20629.3610336012261349500000000000,1683445.511996039240267574000000,55684867.279805247927832291000000000000000000,5946083.435152762959025046000000000000000000,76679064.5613102472239766,40729010.95894850659743741800,18442947.9568524222058340,100.0000000000000000,0
2021-11-16T21:00:00+00:00,12069201.390416440622367728000000000000000000,7398747.316261540281075778000000000000000000,552143516.206320299347059315000000000000000000,20629.3610336012261349500000000000,1266512.217202267842267574000000,59848219.993165614050832291000000000000000000,5946083.435152762959025046000000000000000000,76679064.5613102472239766,40729010.95894850659743741800,18758547.2784425615498340,100.0000000000000000,0
2021-11-16T22:00:00+00:00,11966853.254188226439841228000000000000000000,7392402.590905880368340878000000000000000000,552183516.206320299347059315000000000000000000,20629.3610336012261349500000000000,1239831.667931646249012374000000,59696418.078509733244832291000000000000000000,5863013.441365383798025046000000000000000000,76679064.5613102472239766,40748497.50350304579743741800,19018547.2784425615498340,100.0000000000000000,0
2021-11-16T23:00:00+00:00,11987496.495709929561748828000000000000000000,7391795.929074274481317678000000000000000000,552183516.206320299347059315000000000000000000,20629.3610336012261349500000000000,1213599.803624592019781674000000,59546912.642280843660832291000000000000000000,5787845.372611930378025046000000000000000000,76679064.5613102472239766,40648246.75799304580843741800,19358547.2784425615498340,100.0000000000000000,0
2021-11-17T00:00:00+00:00,12252464.441901310864506228000000000000000000,7396369.001276883702718078000000000000000000,552484741.992761475093059315000000000000000000,20629.3610336012261349500000000000,1743352.776948422831024274000000,59447211.859215542543832291000000000000000000,5787845.372611930378025046000000000000000000,76679064.5613102472239766,40312277.35308036374943741800,19598249.2784425615498340,100.0000000000000000,0
2021-11-17T01:00:00+00:00,12053335.714478933221476228000000000000000000,7395994.831499831766698078000000000000000000,552484741.992761475093059315000000000000000000,20629.3610336012261349500000000000,1627982.653594851379024274000000,59447211.859215542543832291000000000000000000,5787845.372611930378025046000000000000000000,76679064.5613102472239766,40312277.35308036374943741800,19938249.2784425615498340,100.0000000000000000,0
2021-11-17T02:00:00+00:00,11810987.618746211912816928000000000000000000,7398030.483916291185547178000000000000000000,552484741.992761475093059315000000000000000000,19759.6348719494901852500000000000,2205753.613629485769781674000000,59758776.705496520708832291000000000000000000,5787845.372611930378025046000000000000000000,76679064.5613102472239766,40143003.09904633980283681800,20248249.2784425615498340,100.0000000000000000,0
2021-11-17T03:00:00+00:00,12016773.586721255590629812000000000000000000,7398029.382387255387233894000000000000000000,552551257.627289136920059315000000000000000000,19759.6348719494901852500000000000,1823983.361926165162781674000000,59688623.556965991077832291000000000000000000,5974847.719963472419025046000000000000000000,76679064.5613102472239766,39836710.76851914140233721800,20525849.6678036404708340,100.0000000000000000,0
2021-11-17T04:00:00+00:00,11807657.182682288898750412000000000000000000,7397189.337583392235113294000000000000000000,552481257.627289136920059315000000000000000000,19759.6348719494901852500000000000,1976689.220349900309781674000000,59827394.590703178530832291000000000000000000,5974847.719963472419025046000000000000000000,76679064.5613102472239766,39475190.32858296288733721800,20805849.6678036404708340,100.0000000000000000,0
2021-11-17T05:00:00+00:00,11773836.963504784875750412000000000000000000,7403944.196543292254895094000000000000000000,552461257.627289136920059315000000000000000000,19759.6348719494901852500000000000,1933008.432217251811781674000000,61129778.547429299001832291000000000000000000,5974847.719963472419025046000000000000000000,76679064.5613102472239766,39293895.25549171903733721800,21116845.7482050368418340,100.0000000000000000,0
2021-11-17T06:00:00+00:00,12000898.946332355216289912000000000000000000,7409759.575305583598220794000000000000000000,552461257.627289136920059315000000000000000000,19759.6348719494901852500000000000,2045170.685345297315584874000000,61475271.832482670928832291000000000000000000,6574832.525097071645025046000000000000000000,76679064.5613102472239766,38879164.18585260157199451800,21396845.7482050368418340,100.0000000000000000,0
2021-11-17T07:00:00+00:00,11903957.810514558996581312000000000000000000,7409740.913848678927926594000000000000000000,552636893.887379047947059315000000000000000000,19759.6348719494901852500000000000,1619781.111485062350466774000000,60918388.470551791595832291000000000000000000,6529154.632430161371025046000000000000000000,76679064.5613102472239766,38938080.46444684218199451800,21676845.7482050368418340,100.0000000000000000,0
2021-11-17T08:00:00+00:00,11989287.151808941198012112000000000000000000,7410076.676104847964927794000000000000000000,552125265.529777373630059315000000000000000000,19759.6348719494901852500000000000,1389938.583713178045916174000000,61295533.719291532087832291000000000000000000,6317957.355251466893025046000000000000000000,76679064.5613102472239766,39200182.54876363909799451800,21956845.7482050368418340,100.0000000000000000,0
2021-11-17T09:00:00+00:00,11997529.539548738985999912000000000000000000,7410253.284786439975792794000000000000000000,552125265.529777373630059315000000000000000000,19759.6348719494901852500000000000,1488210.100672176161928374000000,61155887.294939399285832291000000000000000000,6107458.831820072345025046000000000000000000,76679064.5613102472239766,39128982.42433512101699451800,22306677.0477648661888340,100.0000000000000000,0
2021-11-17T10:00:00+00:00,12074196.423546185196534050000000000000000000,7410316.348006335351082256000000000000000000,552153500.060037374382059315000000000000000000,19759.6348719494901852500000000000,1519133.548030738128928374000000,60904775.529852685089832291000000000000000000,6107458.831820072345025046000000000000000000,76679064.5613102472239766,39000032.79643758704099451800,22538367.9974244316528340,100.0000000000000000,0
2021-11-17T11:00:00+00:00,11915441.310098956306957350000000000000000000,7411035.579512326233927556000000000000000000,552153500.060037374382059315000000000000000000,19759.6348719494901852500000000000,1496835.850947381973945274000000,60811323.863077899027832291000000000000000000,6107458.831820072345025046000000000000000000,76679064.5613102472239766,39119498.19777745237119851800,22828367.9974244316528340,100.0000000000000000,0
2021-11-17T12:00:00+00:00,11981331.666795202010885650000000000000000000,7412169.832916167666796056000000000000000000,552254851.160037374382059315000000000000000000,20074.2076650432892569500000000000,1606565.684272559084945274000000,60516680.186594179991832291000000000000000000,6065701.762840117455025046000000000000000000,76679064.5613102472239766,39079712.21203345237119851800,23152263.3288958192218340,100.0000000000000000,0
2021-11-17T13:00:00+00:00,12067066.434600362749139750000000000000000000,7411614.594681267420379856000000000000000000,552254851.160037374382059315000000000000000000,20074.2076650432892569500000000000,1602208.451893006488719874000000,60226435.428855122134832291000000000000000000,6055689.993479175484612046000000000000000000,76679064.5613102472239766,39079712.21203345237119851800,23387474.6473033390048340,100.0000000000000000,0
2021-11-17T14:00:00+00:00,11957411.834956319045313550000000000000000000,7410933.984277697123636856000000000000000000,552172202.737716776671704315000000000000000000,20074.2076650432892569500000000000,1446034.917111247350958374000000,60186662.249100940497832291000000000000000000,6055689.993479175484612046000000000000000000,76679064.5613102472239766,39230409.45529519218615991800,23737474.6473033390048340,529.4649363108223868,0
2021-11-17T15:00:00+00:00,11741212.553174666260409250000000000000000000,7410389.288552540134691956000000000000000000,552215481.974389675100704315000000000000000000,20576.6212072735911061500000000000,1577264.458113495674905174000000,59944339.710075373216832291000000000000000000,6055689.993479175484612046000000000000000000,76679064.5613102472239766,39233464.78061019218621311800,24018474.6473033390048340,529.4649363108223868,0
2021-11-17T16:00:00+00:00,11952487.032264982939356950000000000000000000,7408053.921335655506672656000000000000000000,552215481.974389675100704315000000000000000000,20576.6212072735911061500000000000,1427459.821458460324976774000000,59664580.170385976521832291000000000000000000,6055689.993479175484612046000000000000000000,76679064.5613102472239766,39173089.84508119218021311800,24299474.6473033390048340,529.4649363108223868,0
2021-11-17T17:00:00+00:00,12172670.912414124737237250000000000000000000,7409961.993550839678362256000000000000000000,552615471.944389675100704315000000000000000000,20576.6212072735911061500000000000,1427459.821458460324976774000000,59201524.263369685894832291000000000000000000,5846306.461229062396612046000000000000000000,76679064.5613102472239766,39305450.06049736417221311800,24619474.6473033390048340,529.4649363108223868,0
2021-11-17T18:00:00+00:00,12302107.208690690358078850000000000000000000,7409424.410731160557520656000000000000000000,552615471.944389675100704315000000000000000000,20576.6212072735911061500000000000,1155087.474444648819976774000000,58782625.549912799394832291000000000000000000,5846306.461229062396612046000000000000000000,76679064.5613102472239766,39617822.40751117567721311800,24869474.6473033390048340,529.4649363108223868,0
2021-11-17T19:00:00+00:00,11991633.203520352862545450000000000000000000,7406371.185793371647927156000000000000000000,552615471.944389675100704315000000000000000000,20576.6212072735911061500000000000,1159837.654505232781976774000000,58782625.549912799394832291000000000000000000,5816318.133850189395612046000000000000000000,76679064.5613102472239766,39667088.44367116399668521800,25219474.6473033390048340,529.4649363108223868,0
2021-11-17T20:00:00+00:00,12393796.048709566025733350000000000000000000,7406497.991404016205759956000000000000000000,552615471.944389675100704315000000000000000000,20576.6212072735911061500000000000,1080932.646871824279976774000000,57989730.035542180311832291000000000000000000,5816318.133850189395612046000000000000000000,76679064.5613102472239766,39881120.89609110574259931800,25499474.6473033390048340,529.4649363108223868,0
2021-11-17T21:00:00+00:00,12925820.555332129554768450000000000000000000,7406037.630702876100847756000000000000000000,554887507.844389675100704315000000000000000000,20576.6212072735911061500000000000,1080932.646871824279976774000000,54466527.653034644241832291000000000000000000,5728956.992393512107612046000000000000000000,76679064.5613102472239766,40417777.60830770368072451800,25779474.6473033390048340,529.4649363108223868,0
2021-11-17T22:00:00+00:00,12834863.940808698337120150000000000000000000,7405986.597754871182843656000000000000000000,554897507.844389675100704315000000000000000000,20576.6212072735911061500000000000,1090577.424368258963475074000000,54389345.389102966541832291000000000000000000,5519740.430921056154612046000000000000000000,76679064.5613102472239766,40495539.30368683878587861800,26059474.6473033390048340,529.4649363108223868,0
2021-11-17T23:00:00+00:00,12012267.939380320403491850000000000000000000,7406471.173317313200214356000000000000000000,555704681.282490023993116515000000000000000000,20576.6212072735911061500000000000,1104688.387315557207062874000000,54158886.362988219733832291000000000000000000,5519740.430921056154612046000000000000000000,76679064.5613102472239766,40551110.61530417781979431800,26339474.6473033390048340,529.4649363108223868,0
2021-11-18T00:00:00+00:00,11732273.148679978279491850000000000000000000,7406596.704686932457139356000000000000000000,555704681.282490023993116515000000000000000000,20576.6212072735911061500000000000,1063300.809825991375062874000000,53994075.608979305210832291000000000000000000,5519740.430921056154612046000000000000000000,76679064.5613102472239766,40782303.73750300029879431800,26619474.6473033390048340,529.4649363108223868,0
2021-11-18T01:00:00+00:00,11939833.411293907506342999000000000000000000,7406539.366466499014288207000000000000000000,555704681.282490023993116515000000000000000000,20576.6212072735911061500000000000,1112871.403285991369062874000000,53436072.684585809426832291000000000000000000,5519740.430921056154612046000000000000000000,76679064.5613102472239766,40733233.14404300030479431800,26969474.6473033390048340,529.4649363108223868,0
2021-11-18T02:00:00+00:00,11870022.351832921616516699000000000000000000,7410405.265188548876592207000000000000000000,555704681.282490023993116515000000000000000000,20576.6212072735911061500000000000,1280373.359419885668849174000000,53776064.203920351441832291000000000000000000,5519740.430921056154612046000000000000000000,76679064.5613102472239766,40783571.74919806485079431800,27249474.6473033390048340,529.4649363108223868,0
2021-11-18T03:00:00+00:00,11874284.900958963716443399000000000000000000,7486356.098668698146668307000000000000000000,565737300.045634335204116515000000000000000000,20576.6212072735911061500000000000,1283852.343035243012922474000000,58375702.754673809594832291000000000000000000,5519740.430921056154612046000000000000000000,76679064.5613102472239766,40904541.90785803030479431800,27524474.6473033390048340,529.4649363108223868,0
