hour,3crvBalance,lusdBalance,3crvPerLusd
2022-04-09T05:00:00+00:00,67562254.706400073175156251000000000000000000,31870481.086557111911044821000000000000000000,211.990068561900877146256639148288625180
2022-04-09T08:00:00+00:00,67519021.218189176323156251000000000000000000,31902711.086557111911044821000000000000000000,211.640387034817729654575985314057965182
2022-04-09T09:00:00+00:00,67494488.824326246866156251000000000000000000,31927711.086557111911044821000000000000000000,211.397831311321971814683308868777480450
2022-04-09T13:00:00+00:00,67576195.956971916940755851000000000000000000,31942671.341946188988679821000000000000000000,211.554616812003501906603060807630595804
2022-04-09T14:00:00+00:00,67565338.171268820345755851000000000000000000,31942671.341946188988679821000000000000000000,211.520625335251717324573901354199930032
2022-04-09T15:00:00+00:00,67570236.138257820337478151000000000000000000,31937684.006780015935187221000000000000000000,211.568992053128864830527563350535474232
2022-04-09T16:00:00+00:00,67572195.322213598671116351000000000000000000,31935689.076690839891259221000000000000000000,211.588342934904962790500290176563927302
2022-04-09T17:00:00+00:00,67568555.696543660568084851000000000000000000,31935689.076690839891259221000000000000000000,211.576946200482862638901822562826160088
2022-04-09T18:00:00+00:00,67090083.090037341774084851000000000000000000,32423311.714599847401259221000000000000000000,206.919279808877273564267608055392582872
2022-04-09T20:00:00+00:00,67247794.784144366744084851000000000000000000,32262711.432002206341259221000000000000000000,208.438137401680268940203580993872407435
2022-04-09T21:00:00+00:00,67214549.897774269997084851000000000000000000,32296591.965030206341259221000000000000000000,208.116540502329765259626310483703178867
2022-04-10T05:00:00+00:00,67224645.392132056067992551000000000000000000,32296591.965030206341259221000000000000000000,208.147799200983533970973100572495948483
2022-04-10T09:00:00+00:00,67155782.984513821596914151000000000000000000,32366590.478230206341259221000000000000000000,207.484884852739904446937436344084262225
2022-04-10T11:00:00+00:00,67193172.377045886130914151000000000000000000,32328516.196378925694259221000000000000000000,207.844900671847427457666188654897095972
2022-04-10T12:00:00+00:00,67683060.351385056787914151000000000000000000,32328516.196378925694259221000000000000000000,209.360243879569538627552214811696119024
2022-04-10T16:00:00+00:00,67899217.166881511808914151000000000000000000,32108410.332640129021259221000000000000000000,211.468635362049912471826292775094095392
2022-04-10T19:00:00+00:00,67898698.890941340884015151000000000000000000,32108410.332640129021259221000000000000000000,211.467021218170468940938807907549652619
2022-04-10T22:00:00+00:00,67806109.493119178990015151000000000000000000,32202765.843393191643259221000000000000000000,210.559893590725430299371911385612547291
2022-04-11T00:00:00+00:00,67890250.717376899875015151000000000000000000,32117273.061906733219259221000000000000000000,211.382362962499912004528273577747103809
2022-04-11T02:00:00+00:00,67497225.462881610502015151000000000000000000,32517806.173297026931259221000000000000000000,207.570046709697729158858173765157358057
2022-04-11T04:00:00+00:00,67498013.069208177597368051000000000000000000,32517806.173297026931259221000000000000000000,207.572468786766427175578190312587562269
2022-04-11T05:00:00+00:00,67471030.185319285947368051000000000000000000,32545305.492790493793259221000000000000000000,207.314170703561574961078477049313398784
2022-04-11T11:00:00+00:00,67038490.798016111605368051000000000000000000,32545305.492790493793259221000000000000000000,205.985132979829064909260337934334462710
2022-04-11T12:00:00+00:00,66891313.821418569880368051000000000000000000,32695305.492790493793259221000000000000000000,204.589964257004712960536634416600792832
2022-04-11T13:00:00+00:00,65419843.638927751312368051000000000000000000,34195193.738130953712259221000000000000000000,191.312978484395273482363244251390880640
